file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-echo\src\main\java\org\apache\dubbo\samples\echo\EmbeddedZooKeeper.java,org.apache.dubbo.samples.echo.EmbeddedZooKeeper,setAutoStartup/1[boolean],false,114,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-docker\src\main\java\org\apache\dubbo\samples\docker\DemoService.java,org.apache.dubbo.samples.docker.DemoService,hello/1[java.lang.String],false,23,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-generic\src\main\java\org\apache\dubbo\samples\generic\api\IUserService.java,org.apache.dubbo.samples.generic.api.IUserService$Params,Params/1[java.lang.String],true,33,0,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-compatible\src\main\java\org\apache\dubbo\samples\compatible\BasicConsumer.java,org.apache.dubbo.samples.compatible.BasicConsumer,main/1[java.lang.String[]],false,29,3,1,0,1,3,8,17,0,4,1,8,0,0,1,0,1,0,3,2,4,0,2,0,0,0,18,9,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-metadata-report\dubbo-samples-metadata-report-configcenter\src\main\java\org\apache\dubbo\samples\metadatareport\configcenter\impl\AnnotationServiceImpl.java,org.apache.dubbo.samples.metadatareport.configcenter.impl.AnnotationServiceImpl,sayHello/1[java.lang.String],false,32,0,0,0,0,1,1,4,1,0,1,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,4,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-rest\src\main\java\org\apache\dubbo\samples\rest\api\extension\TraceFilter.java,org.apache.dubbo.samples.rest.api.extension.TraceFilter,"filter/2[org.apache.dubbo.samples.rest.api.extension.ContainerRequestContext,org.apache.dubbo.samples.rest.api.extension.ContainerResponseContext]",false,41,2,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-rest\src\main\java\org\apache\dubbo\samples\rest\api\extension\TraceFilter.java,org.apache.dubbo.samples.rest.api.extension.TraceFilter,filter/1[org.apache.dubbo.samples.rest.api.extension.ContainerRequestContext],false,34,1,0,0,0,1,3,3,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-context\src\main\java\org\apache\dubbo\samples\context\impl\ContextServiceImpl.java,org.apache.dubbo.samples.context.impl.ContextServiceImpl,sayHello/1[java.lang.String],false,27,0,0,0,0,1,6,6,1,3,1,6,0,0,0,0,0,0,3,0,3,1,0,0,0,0,12,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-echo\src\main\java\org\apache\dubbo\samples\echo\EmbeddedZooKeeper.java,org.apache.dubbo.samples.echo.EmbeddedZooKeeper$ServerRunnable,run/0,false,226,3,0,0,0,3,11,23,0,4,0,11,0,0,0,1,1,0,4,0,5,1,2,0,0,0,24,1,1,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-simplified-registry\dubbo-samples-simplified-registry-annotation\src\main\java\org\apache\dubbo\samples\simplified\annotation\AnnotationProvider.java,org.apache.dubbo.samples.simplified.annotation.AnnotationProvider$ProviderConfiguration,registryDataConfig/0,false,66,2,0,0,0,1,2,6,1,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-simplified-registry\dubbo-samples-simplified-registry-annotation\src\main\java\org\apache\dubbo\samples\simplified\annotation\AnnotationProvider.java,org.apache.dubbo.samples.simplified.annotation.AnnotationProvider$ProviderConfiguration,providerConfig/0,false,59,2,0,0,0,1,1,5,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-metadata-report\dubbo-samples-metadata-report-local-xml\src\main\java\org\apache\dubbo\samples\metadatareport\local\xml\BasicConsumer.java,org.apache.dubbo.samples.metadatareport.local.xml.BasicConsumer,printServiceData/0,false,53,6,2,1,1,1,7,8,0,2,0,7,0,0,0,0,0,0,7,1,2,0,0,0,0,0,22,10,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-metadata-report\dubbo-samples-metadata-report-local-xml\src\main\java\org\apache\dubbo\samples\metadatareport\local\xml\BasicConsumer.java,org.apache.dubbo.samples.metadatareport.local.xml.BasicConsumer,main/1[java.lang.String[]],false,32,3,2,0,2,3,7,16,0,3,1,7,1,1,1,0,1,0,3,1,3,0,2,0,0,0,22,9,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-echo\src\main\java\org\apache\dubbo\samples\echo\impl\DemoServiceImpl.java,org.apache.dubbo.samples.echo.impl.DemoServiceImpl,sayHello/1[java.lang.String],false,32,0,0,0,0,1,5,4,1,0,1,5,0,0,0,0,0,0,6,0,0,2,0,0,0,0,9,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-api\src\main\java\org\apache\dubbo\samples\client\Application.java,org.apache.dubbo.samples.client.Application,main/1[java.lang.String[]],false,27,4,1,0,1,1,6,9,0,3,1,6,0,0,0,0,0,0,3,0,3,0,0,0,0,0,11,9,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-notify\src\main\java\org\apache\dubbo\samples\notify\EmbeddedZooKeeper.java,org.apache.dubbo.samples.notify.EmbeddedZooKeeper$ServerRunnable,run/0,false,226,3,0,0,0,3,11,23,0,4,0,11,0,0,0,1,1,0,4,0,5,1,2,0,0,0,24,1,1,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-callback\src\main\java\org\apache\dubbo\samples\callback\CallbackConsumer.java,org.apache.dubbo.samples.callback.CallbackConsumer,main/1[java.lang.String[]],false,30,2,1,0,1,1,5,7,0,3,1,5,0,0,0,0,0,0,4,0,2,1,0,0,0,1,13,9,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-cache\src\main\java\org\apache\dubbo\samples\cache\impl\CacheServiceImpl.java,org.apache.dubbo.samples.cache.impl.CacheServiceImpl,findCache/1[java.lang.String],false,33,0,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-context\src\main\java\org\apache\dubbo\samples\context\ContextConsumer.java,org.apache.dubbo.samples.context.ContextConsumer,main/1[java.lang.String[]],false,26,2,1,0,1,1,9,13,0,6,1,9,0,0,0,0,0,0,7,0,6,3,0,0,0,0,18,9,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-annotation\src\main\java\org\apache\dubbo\samples\annotation\api\AnnotationService.java,org.apache.dubbo.samples.annotation.api.AnnotationService,sayHello/1[java.lang.String],false,27,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-compatible\src\main\java\org\apache\dubbo\samples\basic\api\Phone.java,org.apache.dubbo.samples.basic.api.Phone,toString/0,false,45,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,4,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-compatible\src\main\java\org\apache\dubbo\samples\basic\api\Phone.java,org.apache.dubbo.samples.basic.api.Phone,getTel/0,false,36,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-compatible\src\main\java\org\apache\dubbo\samples\basic\api\Phone.java,org.apache.dubbo.samples.basic.api.Phone,setTel/1[java.lang.String],false,40,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-compatible\src\main\java\org\apache\dubbo\samples\basic\api\Phone.java,org.apache.dubbo.samples.basic.api.Phone,getMobile/0,false,28,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-compatible\src\main\java\org\apache\dubbo\samples\basic\api\Phone.java,org.apache.dubbo.samples.basic.api.Phone,setMobile/1[java.lang.String],false,32,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-spring-boot-hystrix\src\main\java\com\alibaba\dubbo\spring\boot\consumer\ConsumerApplication.java,com.alibaba.dubbo.spring.boot.consumer.ConsumerApplication,doSayHello/1[java.lang.String],false,49,2,2,1,1,1,1,3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-spring-boot-hystrix\src\main\java\com\alibaba\dubbo\spring\boot\consumer\ConsumerApplication.java,com.alibaba.dubbo.spring.boot.consumer.ConsumerApplication,main/1[java.lang.String[]],false,37,2,1,0,1,1,4,6,0,3,1,4,1,1,0,0,0,0,2,0,3,1,0,0,0,0,9,9,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-spring-boot-hystrix\src\main\java\com\alibaba\dubbo\spring\boot\consumer\ConsumerApplication.java,com.alibaba.dubbo.spring.boot.consumer.ConsumerApplication,reliable/1[java.lang.String],false,53,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-governance\dubbo-samples-tagrouter\src\main\java\org\apache\dubbo\samples\governance\ZKTools.java,ZKTools,pathToKey/1[String],false,69,1,0,0,0,2,3,6,2,0,1,3,0,0,0,0,0,0,4,0,0,0,1,0,0,0,5,10,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-governance\dubbo-samples-tagrouter\src\main\java\org\apache\dubbo\samples\governance\ZKTools.java,ZKTools,"setData/2[String,String]",false,65,0,0,0,0,1,3,3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-governance\dubbo-samples-tagrouter\src\main\java\org\apache\dubbo\samples\governance\ZKTools.java,ZKTools,main/1[String[]],false,30,1,0,0,0,1,3,5,0,0,1,3,1,1,0,0,0,0,1,6,1,2,0,0,0,0,10,9,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-governance\dubbo-samples-tagrouter\src\main\java\org\apache\dubbo\samples\governance\ZKTools.java,ZKTools,generateAppevelRouter/0,false,38,1,0,0,0,3,7,14,0,2,0,7,0,0,0,1,1,0,13,0,2,1,2,0,0,0,16,9,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-compatible\src\main\java\org\apache\dubbo\samples\basic\TraceFilter.java,org.apache.dubbo.samples.basic.TraceFilter,TraceFilter/0,true,32,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-compatible\src\main\java\org\apache\dubbo\samples\basic\TraceFilter.java,org.apache.dubbo.samples.basic.TraceFilter,"invoke/2[org.apache.dubbo.samples.basic.Invoker<?>,org.apache.dubbo.samples.basic.Invocation]",false,37,3,0,0,0,1,3,5,1,1,2,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,6,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-spring-hystrix\src\main\java\org\apache\dubbo\samples\annotation\AnnotationConsumer.java,AnnotationConsumer,main/1[String[]],false,38,4,0,0,0,1,5,8,0,3,1,5,0,0,0,0,0,0,3,0,3,1,0,0,0,0,11,9,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-docker\src\main\java\org\apache\dubbo\samples\docker\EmbeddedZooKeeper.java,org.apache.dubbo.samples.docker.EmbeddedZooKeeper,isRunning/0,false,164,0,0,0,0,2,0,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-docker\src\main\java\org\apache\dubbo\samples\docker\EmbeddedZooKeeper.java,org.apache.dubbo.samples.docker.EmbeddedZooKeeper,setPhase/1[int],false,148,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-docker\src\main\java\org\apache\dubbo\samples\docker\EmbeddedZooKeeper.java,org.apache.dubbo.samples.docker.EmbeddedZooKeeper,start/0,false,175,1,2,1,1,2,2,7,0,0,0,2,0,0,0,1,0,0,1,0,1,0,1,0,0,0,28,33,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-docker\src\main\java\org\apache\dubbo\samples\docker\EmbeddedZooKeeper.java,org.apache.dubbo.samples.docker.EmbeddedZooKeeper,EmbeddedZooKeeper/0,true,103,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-docker\src\main\java\org\apache\dubbo\samples\docker\EmbeddedZooKeeper.java,org.apache.dubbo.samples.docker.EmbeddedZooKeeper,setErrorHandler/1[org.apache.dubbo.samples.docker.ErrorHandler],false,233,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-docker\src\main\java\org\apache\dubbo\samples\docker\EmbeddedZooKeeper.java,org.apache.dubbo.samples.docker.EmbeddedZooKeeper,getClientPort/0,false,122,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-docker\src\main\java\org\apache\dubbo\samples\docker\EmbeddedZooKeeper.java,org.apache.dubbo.samples.docker.EmbeddedZooKeeper,stop/1[java.lang.Runnable],false,222,1,1,0,1,1,2,4,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-docker\src\main\java\org\apache\dubbo\samples\docker\EmbeddedZooKeeper.java,org.apache.dubbo.samples.docker.EmbeddedZooKeeper,"EmbeddedZooKeeper/2[int,boolean]",true,112,0,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-docker\src\main\java\org\apache\dubbo\samples\docker\EmbeddedZooKeeper.java,org.apache.dubbo.samples.docker.EmbeddedZooKeeper,isAutoStartup/0,false,139,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-docker\src\main\java\org\apache\dubbo\samples\docker\EmbeddedZooKeeper.java,org.apache.dubbo.samples.docker.EmbeddedZooKeeper,stop/0,false,187,1,1,1,0,4,7,21,0,1,0,7,0,0,0,1,2,0,2,1,3,0,2,0,0,0,19,33,1,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-docker\src\main\java\org\apache\dubbo\samples\docker\EmbeddedZooKeeper.java,org.apache.dubbo.samples.docker.EmbeddedZooKeeper,setAutoStartup/1[boolean],false,131,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-docker\src\main\java\org\apache\dubbo\samples\docker\EmbeddedZooKeeper.java,org.apache.dubbo.samples.docker.EmbeddedZooKeeper,getPhase/0,false,156,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-rest\src\main\java\org\apache\dubbo\integration\swagger\DubboSwaggerApiListingResource.java,org.apache.dubbo.integration.swagger.DubboSwaggerApiListingResource,"getListingJson/4[org.apache.dubbo.integration.swagger.Application,org.apache.dubbo.integration.swagger.ServletConfig,org.apache.dubbo.integration.swagger.HttpHeaders,org.apache.dubbo.integration.swagger.UriInfo]",false,43,5,0,0,0,1,3,8,1,1,4,3,0,0,0,0,0,0,8,0,1,0,0,0,0,0,13,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-rest\src\main\java\org\apache\dubbo\samples\rest\api\extension\CustomExceptionMapper.java,org.apache.dubbo.samples.rest.api.extension.CustomExceptionMapper,toResponse/1[org.apache.dubbo.samples.rest.api.extension.NotFoundException],false,30,2,0,0,0,1,8,5,1,0,1,8,0,0,0,0,0,0,5,0,0,2,0,0,0,0,18,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-notify\src\main\java\org\apache\dubbo\samples\notify\EmbeddedZooKeeper.java,org.apache.dubbo.samples.notify.EmbeddedZooKeeper,setPhase/1[int],false,131,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-notify\src\main\java\org\apache\dubbo\samples\notify\EmbeddedZooKeeper.java,org.apache.dubbo.samples.notify.EmbeddedZooKeeper,start/0,false,158,1,2,1,1,2,2,7,0,0,0,2,0,0,0,1,0,0,1,0,1,0,1,0,0,0,28,33,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-notify\src\main\java\org\apache\dubbo\samples\notify\EmbeddedZooKeeper.java,org.apache.dubbo.samples.notify.EmbeddedZooKeeper,isRunning/0,false,147,0,0,0,0,2,0,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-notify\src\main\java\org\apache\dubbo\samples\notify\EmbeddedZooKeeper.java,org.apache.dubbo.samples.notify.EmbeddedZooKeeper,EmbeddedZooKeeper/0,true,86,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-notify\src\main\java\org\apache\dubbo\samples\notify\EmbeddedZooKeeper.java,org.apache.dubbo.samples.notify.EmbeddedZooKeeper,stop/1[java.lang.Runnable],false,205,1,1,0,1,1,2,4,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-notify\src\main\java\org\apache\dubbo\samples\notify\EmbeddedZooKeeper.java,org.apache.dubbo.samples.notify.EmbeddedZooKeeper,"EmbeddedZooKeeper/2[int,boolean]",true,95,0,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-notify\src\main\java\org\apache\dubbo\samples\notify\EmbeddedZooKeeper.java,org.apache.dubbo.samples.notify.EmbeddedZooKeeper,isAutoStartup/0,false,122,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-notify\src\main\java\org\apache\dubbo\samples\notify\EmbeddedZooKeeper.java,org.apache.dubbo.samples.notify.EmbeddedZooKeeper,stop/0,false,170,1,1,1,0,4,7,21,0,1,0,7,0,0,0,1,2,0,2,1,3,0,2,0,0,0,19,33,1,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-notify\src\main\java\org\apache\dubbo\samples\notify\EmbeddedZooKeeper.java,org.apache.dubbo.samples.notify.EmbeddedZooKeeper,getPhase/0,false,139,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-notify\src\main\java\org\apache\dubbo\samples\notify\EmbeddedZooKeeper.java,org.apache.dubbo.samples.notify.EmbeddedZooKeeper,getClientPort/0,false,105,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-notify\src\main\java\org\apache\dubbo\samples\notify\EmbeddedZooKeeper.java,org.apache.dubbo.samples.notify.EmbeddedZooKeeper,setAutoStartup/1[boolean],false,114,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-notify\src\main\java\org\apache\dubbo\samples\notify\EmbeddedZooKeeper.java,org.apache.dubbo.samples.notify.EmbeddedZooKeeper,setErrorHandler/1[org.apache.dubbo.samples.notify.ErrorHandler],false,216,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-async\dubbo-samples-async-original-future\src\main\java\org\apache\dubbo\samples\governance\impl\AsyncServiceImpl.java,org.apache.dubbo.samples.governance.impl.AsyncServiceImpl,sayHello/1[java.lang.String],false,33,1,0,0,0,2,8,16,2,2,1,8,0,0,0,0,1,0,4,1,2,0,2,0,0,1,12,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-configcenter\dubbo-samples-configcenter-externalconfiguration\src\main\java\org\apache\dubbo\samples\externalconfiguration\service\AnnotationServiceImpl.java,org.apache.dubbo.samples.externalconfiguration.service.AnnotationServiceImpl,sayHello/1[java.lang.String],false,28,0,0,0,0,1,1,4,1,0,1,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,4,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-echo\src\main\java\org\apache\dubbo\samples\echo\EchoProvider.java,org.apache.dubbo.samples.echo.EchoProvider,main/1[java.lang.String[]],false,27,2,2,0,2,1,3,6,0,1,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,13,9,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-governance\dubbo-samples-applevel-override\src\main\java\org\apache\dubbo\samples\governance\api\DemoService2.java,org.apache.dubbo.samples.governance.api.DemoService2,sayHello/1[java.lang.String],false,24,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-configcenter\dubbo-samples-configcenter-multiprotocol\src\main\java\org\apache\dubbo\samples\configcenter\impl\DemoServiceImpl.java,org.apache.dubbo.samples.configcenter.impl.DemoServiceImpl,sayHello/1[java.lang.String],false,32,0,0,0,0,1,5,4,1,0,1,5,0,0,0,0,0,0,6,0,0,2,0,0,0,0,9,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-spring-hystrix\src\main\java\org\apache\dubbo\samples\annotation\api\AnnotationService.java,AnnotationService,sayHello/1[String],false,27,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-validation\src\main\java\org\apache\dubbo\samples\validation\EmbeddedZooKeeper.java,org.apache.dubbo.samples.validation.EmbeddedZooKeeper$ServerRunnable,run/0,false,226,3,0,0,0,3,11,23,0,4,0,11,0,0,0,1,1,0,4,0,5,1,2,0,0,0,24,1,1,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-configcenter\dubbo-samples-configcenter-multiprotocol\src\main\java\org\apache\dubbo\samples\configcenter\api\DemoService.java,org.apache.dubbo.samples.configcenter.api.DemoService,sayHello/1[java.lang.String],false,24,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-annotation\src\main\java\org\apache\dubbo\samples\annotation\AnnotationProvider.java,org.apache.dubbo.samples.annotation.AnnotationProvider$ProviderConfiguration,providerConfig/0,false,47,2,0,0,0,1,1,5,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-attachment\src\main\java\org\apache\dubbo\samples\attachment\api\AttachmentService.java,org.apache.dubbo.samples.attachment.api.AttachmentService,sayHello/1[java.lang.String],false,25,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-generic\src\main\java\org\apache\dubbo\samples\generic\impl\UserServiceImpl.java,org.apache.dubbo.samples.generic.impl.UserServiceImpl,get/1[org.apache.dubbo.samples.generic.api.IUserService.Params],false,27,2,1,0,1,1,0,3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-stub\src\main\java\org\apache\dubbo\samples\stub\EmbeddedZooKeeper.java,org.apache.dubbo.samples.stub.EmbeddedZooKeeper,setPhase/1[int],false,131,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-stub\src\main\java\org\apache\dubbo\samples\stub\EmbeddedZooKeeper.java,org.apache.dubbo.samples.stub.EmbeddedZooKeeper,start/0,false,158,1,2,1,1,2,2,7,0,0,0,2,0,0,0,1,0,0,1,0,1,0,1,0,0,0,28,33,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-stub\src\main\java\org\apache\dubbo\samples\stub\EmbeddedZooKeeper.java,org.apache.dubbo.samples.stub.EmbeddedZooKeeper,isRunning/0,false,147,0,0,0,0,2,0,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-stub\src\main\java\org\apache\dubbo\samples\stub\EmbeddedZooKeeper.java,org.apache.dubbo.samples.stub.EmbeddedZooKeeper,EmbeddedZooKeeper/0,true,86,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-stub\src\main\java\org\apache\dubbo\samples\stub\EmbeddedZooKeeper.java,org.apache.dubbo.samples.stub.EmbeddedZooKeeper,stop/1[java.lang.Runnable],false,205,1,1,0,1,1,2,4,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
